Ticker,Sector,Shares Float,Gap %,Pre-market High,Pre-market Volume,Volume,Last,Open,High,Low,Change %,Change,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Exponential Moving Average (20),Exponential Moving Average (200),Exponential Moving Average (30),Exponential Moving Average (5),Exponential Moving Average (50),1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,52 Week High,52 Week Low,6-Month High,6-Month Low,6-Month Performance,All Time High,All Time Low,Average Day Range (14),Average Directional Index (14),Average True Range (14),Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Basic EPS (FY),Change 15m,"Change 15m, %",Change 1h,"Change 1h, %",Change 1m,"Change 1m, %",Change 4h,"Change 4h, %",Change 5m,"Change 5m, %",Change from Open,Change from Open %,Country,Enterprise Value (MRQ),Enterprise Value/EBITDA (TTM),Exchange,Exponential Moving Average (10),Exponential Moving Average (100),Industry,Momentum (10),Monthly Performance,Number of Shareholders,Pattern,Post-market Change,Post-market Change %,Post-market Close,Post-market High,Post-market Low,Post-market Open,Post-market Volume,Pre-market Change,Pre-market Change %,Pre-market Change from Open,Pre-market Change from Open %,Pre-market Close,Pre-market Gap %,Pre-market Low,Pre-market Open,Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Rate Of Change (9),Recent Earnings Date,Relative Volume,Revenue per Employee (TTM),Simple Moving Average (10),Simple Moving Average (100),Simple Moving Average (20),Simple Moving Average (200),Simple Moving Average (30),Simple Moving Average (5),Simple Moving Average (50),Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),Volume*Price,Weekly Performance,YTD Performance,Yearly Performance,Upcoming Earnings Date
RLGY,Finance,113319313.645,-0.32388664,12.35,4045,485395,12.27,12.31,12.39,12.04,-0.64777328,-0.08,1416657390,,-2.5188,10150,11.37227044,9.37935298,11.20236302,11.9577079,10.91074716,13.3,10.355,2.7371454,13.3,9.06,10.14362657,13.88,2.09,13.3,6.225,94.14556962,55.28,2.09,0.65955714,22.38665617,0.64606472,1335838.4,1816601.73333333,1648384.51666667,1809843.8,-1.1208,-0.02,-0.16273393,0,0,-0.02,-0.16273393,-0.08,-0.64777328,-0.02,-0.16273393,-0.04,-0.32493907,United States,4661650000,8.57176,NYSE,11.65008671,10.15234441,Real Estate Development,1.85,24.06471183,38,Bearish Harami,,,,,,,,0,0,0,0,12.35,0,12.35,12.35,0.675091,0.630283,4.7649,0.26156897,14.56582633,2020-10-29,0.32638976,551527.09359606,11.43,10.2809,11.4545,8.1136,11.05933333,11.912,10.7612,2.90697674,6.72898523,4.2772368,12.23333333,11.37032542,5955796.65,9.26090828,26.75619835,17.19197708,2021-03-02
QNST,Commercial Services,47662205.5233,-0.32485111,18.42,100,222561,18.11,18.41,18.465,17.91,-1.94910666,-0.36,957897663,31.40622343,0.6073,592,17.32401222,13.92703503,17.03749008,17.94824976,16.44281847,18.66,15.48,1.4879782,18.66,12.65,35.25018671,18.66,5.76,18.66,9.85,74.13461538,24.905,2.61,0.65373571,33.15413756,0.63807671,263218.7,278150.56666667,317034.5,317591.38888889,0.3513,0.03,0.1659292,0.1001,0.55580542,0,0,-0.38,-2.05516495,0,0,-0.3,-1.62954916,United States,775112000,25.1348,NASDAQ,17.67659443,15.12381707,Advertising/Marketing Services,1.04,16.16420783,55,Bearish Harami,,,,,,,,-0.05,-0.27070926,0,0,18.42,-0.27070926,18.42,18.42,3.76768077,3.05882,12.8804,1.99276419,4.38040346,2020-10-28,0.81777717,828275.33783784,17.621,14.72565,17.15875,12.3284,16.98733333,17.91,16.6243,3.12674484,4.08971322,3.21472714,18.16166667,17.11471599,4030579.71,4.62160601,18.2887002,15.05717916,2021-02-09
MTEX,Health Technology,1269349.17873,-0.32520325,,,2336,18.4,18.39,18.4,18.2,-0.27100271,-0.05,38415336,5.6675063,3.2953,215,16.75608751,15.9013254,16.67468975,17.6152165,16.61964206,18.45,15.7,2.0374649,19.39,15.345,9.91636798,19.39,6.49,19.39,11.27,62.40070609,445,3.14,0.35937857,15.80379744,0.55975524,4260.6,2278.13333333,3684.31666667,3308.92222222,1.3756,0.2,1.0989011,0.2,1.0989011,0,0,-0.05,-0.27100271,0,0,0.01,0.05437738,United States,23075100,1.45742,NASDAQ,17.08884544,16.30216964,Pharmaceuticals: Major,1.9919,10.17964072,1263,"Bearish Harami, Dragonfly Doji, Hanging Man, Long Lower Shadow",,,,,,,,,,,,,,,,1.61070099,1.34324,15.7292,0.25982316,14.78477854,2020-11-10,0.5591192,733618.60465116,16.72598,16.766955,16.523785,14.9540835,16.47475,17.3558,16.616556,1.37362637,2.04376369,2.52012481,18.33333333,16.89613214,42982.4,13.58024691,14.35674332,8.52512003,2021-03-16
MLP,Finance,6688936.8776,-0.32679739,,,19236,12.29,12.2,12.29,11.8,0.40849673,0.05,237986017.99999997,,-0.5689,11,11.39485019,10.95113863,11.29067747,11.98637109,11.1974059,12.5,10,0.9101528,12.5,10,5.94827586,13.62,8.5,12.5,9.695,16.492891,47.2,1.25,0.45666429,16.38822122,0.46507165,14428.6,16325.9,16811.2,16982.37777778,-0.5399,0.365,3.06079665,0.19,1.57024793,0.365,3.06079665,0.11,0.90311987,0.365,3.06079665,0.09,0.73770492,United States,208406000,309.101,NYSE,11.67550331,11.06397197,Real Estate Development,1.49,17.27099237,236,"Hanging Man, Long Lower Shadow",,,,,,,,,,,,,,,,10.3769266,9.40338,203.791,29.72345021,10.92057762,2020-11-05,1.40504138,913181.81818182,11.572,10.985,11.108,10.8651,11.14533333,11.932,11.1468,4.15254237,3.99207106,4.16365307,12.12666667,11.17135102,236410.44,9.63425513,9.24444444,8.28193833,2021-02-26
HBNC,Finance,39136448.931,-0.32786885,15.29,200,65062,15.08,15.2,15.38,14.71,-1.1147541,-0.17,661719448,10.38545355,1.4708,839,14.14585123,12.34410751,13.61729847,15.06061486,12.87986952,15.62,11.75,1.7320253,15.62,9.4202,34.88372093,19.48,7.42,15.62,9.02,47.55381605,22.126678,1.185192,0.60714286,36.78484298,0.61177471,107453.8,119840.83333333,131535.61666667,128444.78888889,1.5298,0.08,0.53333333,0.01,0.066357,0.08,0.53333333,-0.17,-1.1147541,0.08,0.53333333,-0.12,-0.78947368,United States,1046390000.0000002,,NASDAQ,14.77561619,12.10687435,Regional Banks,1.16,27.20371151,1509,,,,,,,,,0.04,0.26229508,0,0,15.29,0.26229508,15.29,15.29,1.04551307,0.660446,5.77867,2.6172286,5.75035063,2020-10-28,0.58478281,299522.05005959,14.852,11.40705,14.04675,11.21855,13.411,15.048,12.2834,4.55472468,4.22725885,3.41496162,15.05666667,14.08018768,981134.96,3.14637483,-20.63157895,-19.87247609,2021-01-27
NEWT,Commercial Services,20532715.5403,-0.32786885,,,80657,18.28,18.24,18.3524,18.13,-0.10928962,-0.02,398169476,,1.4878,109,17.72897234,18.29801729,17.75724824,18.11046212,17.89817176,18.52,16.24,2.1574712,20.36,16.24,-3.78947368,23.73,7.59,20.5,15,6.0324826,850,0.75,0.48025714,16.52031541,0.53565545,156605.5,145000.86666667,149251.58333333,150840.08888889,2.1285,0.06,0.32930845,-0.0204,-0.11147297,0.06,0.32930845,0.02,0.10952903,0.06,0.32930845,0.04,0.21929825,United States,742890000,13.4153,NASDAQ,17.8925326,18.02051236,Miscellaneous Commercial Services,1.13,8.48664688,91,,,,,,,,,,,,,,,,,1.16594894,1.22706,,3.46559194,5.90961761,2020-11-04,0.5116593,1006385.32110092,17.834,18.3707,17.4345,17.259275,17.49833333,18.056,17.9296,1.22669608,2.99854258,2.33192829,18.25413333,17.45090039,1474409.96,2.87000563,-19.29359823,-21.78005991,2021-03-08
MWA,Producer Manufacturing,154743913.52,-0.33030553,,,317817,12.13,12.07,12.145,11.975,0.16515277,0.02,1917777260.0000005,26.68576465,0.4561,3100,11.67483775,10.55911139,11.48222072,12.11529683,11.22929525,12.65,10.26,1.3238598,12.65,10.08,9.67450271,12.71,6.64,12.65,8.51,31.27705628,19.35001,1.48,0.33732143,28.16578064,0.35447539,912954.7,915632.86666667,958238.5,859026.2,0.4563,0.01,0.08250825,0.12,0.99916736,0.01,0.08250825,0.02,0.16515277,0.01,0.08250825,0.06,0.49710025,United States,1914890000,10.0563,NYSE,11.96040102,10.83961036,Industrial Machinery,0.76,16.2991371,98,,,,,,,,,,,,,,,,,2.98761534,2.56328,42.9129,1.99342081,3.94173093,2020-11-09,0.33542302,311000,12.003,10.7945,11.531,10.05205,11.32633333,12.138,11.0548,1.41962422,2.86563082,2.31012013,12.08333333,11.57184125,3855120.21,2.70956816,1.25208681,7.53546099,2021-02-09
BLBD,Producer Manufacturing,12814098.3548,-0.33122553,,,20634,16.59,16.55,16.72,16.4113,-0.09033424,-0.015,448732956,37.79877077,0.4465,2300,14.79130256,13.93872279,14.16674602,16.36606651,13.52982594,16.89,11.3,0.97308135,16.89,11.06,45.91029024,23.99,8.4,16.89,11.04,21.8061674,990,7.61,0.57490714,40.32942504,0.58693032,85301.6,97678.76666667,95705.31666667,106235.7,0.9185,-0.1,-0.59916117,-0.08,-0.47990402,-0.1,-0.59916117,-0.02,-0.12040939,-0.1,-0.59916117,0.04,0.24169184,United States,600350000,11.6571,NASDAQ,15.78945559,13.21616531,Trucks/Construction/Farm Machinery,2.56,44.01041667,84,Spinning Top White,,,,,,,,,,,,,,,,,,25.5143,0.47768361,13.78600823,2020-08-12,0.2207055,442988.69565217,15.8635,12.70165,14.32225,13.07205,13.46316667,16.427,12.8899,1.881021,3.87022086,2.7073035,16.57376667,14.49704544,342318.06,4.60277427,-27.61780105,-18.47665848,2020-12-09
AEGN,Industrial Services,29691386.4295,-0.33185841,18.03,100,61362,17.73,18.02,18.2464,17.47,-1.93584071,-0.35,545603517,,-1.3266,4900,16.65274185,16.36097091,16.27271144,17.74756611,15.92820651,18.57,13.72,1.2379401,18.57,13.66,8.37408313,23.645,11.4,18.57,13.66,17.33951026,43.2,1.125,0.72637857,32.35083181,0.7484155,103668.3,133347.53333333,129500.53333333,116582.87777778,-0.6711,-0.02,-0.11267606,-0.0367,-0.20656622,0,0,-0.34,-1.88157167,0,0,-0.29,-1.60932297,United States,660462000,9.51155,NASDAQ,17.32632089,15.8131821,Engineering & Construction,2.07,22.52937111,374,,,,,,,,,-0.05,-0.27654867,0,0,18.03,-0.27654867,18.03,18.03,1.29826486,1.08803,13.916,0.49770836,8.24175824,2020-10-28,0.53078606,247741.83673469,17.419,15.73645,16.1815,15.78915,15.891,17.74,15.4082,4.44419004,4.39710954,3.6081744,17.81546667,15.92237216,1087948.26,2.01380898,-20.74206527,-18.14404432,2021-03-03
REZI,Commercial Services,122797747.23,-0.33185841,18.08,100,486209,18.84,18.02,18.8999,17.88,4.20353982,0.76,2326645800,,-0.2532,13000,16.56786657,12.27269021,15.62347983,18.35967565,14.51268995,19.95,9.84,2.2867863,19.95,9.79,37.92093704,19.95,3.72,19.95,6.865,171.86147186,32.55,3.72,1.33754286,37.4721079,1.3104004,3454963.3,1852334.13333333,1266895.03333333,1125765.91111111,0.2934,0.02,0.10626993,0,0,0,0,0.77,4.26120642,0,0,0.82,4.55049945,United States,2481400000,6.74195,NYSE,17.8160095,13.12162589,Miscellaneous Commercial Services,0.73,88.4,39291,,,,,,,,,0,0,0,0,18.08,0,18.08,18.08,1.38673171,0.784498,,0.46455659,-3.33504361,2020-11-05,0.13922608,383692.30769231,17.801,13.2165,16.4435,10.32555,14.57933333,18.456,13.2958,5.7041387,8.58976542,7.76773916,18.53996667,16.99834334,9160177.56,7.96561605,57.92120704,92.63803681,2021-03-11
OLP,Finance,15853096.8138,-0.33222591,,,113321,17.72,18,18,17.3067,-1.88261351,-0.34,364694000,12.9397435,1.3981,9,17.22519129,18.66613418,17.0744137,17.85299983,17.05620556,18.64,14.93,1.3094635,19.72,14.93,-8.89460154,29,9.71,20.2,14.93,12.08096142,31.78,2.48,0.70458571,22.31652206,0.71759444,77088,63362.9,69258.9,72298.52222222,0.8792,0.114,0.64750653,0.16,0.91116173,0.114,0.64750653,-0.33,-1.82825485,0.114,0.64750653,-0.28,-1.55555556,United States,758844000,17.26,NYSE,17.61966752,17.3437638,Real Estate Investment Trusts,1.35,15.96858639,271,,,,,,,,,,,,,,,,,1.19572637,1.10466,,4.31289468,5.35077289,2020-11-04,1.55168991,9204555.55555556,17.762,17.4014,16.9045,17.45905,16.61233333,17.882,16.7054,4.35264955,4.1089892,3.25556934,17.67556667,16.95468386,2008048.12,-0.05640158,-34.82898124,-35.11534237,2021-03-17
MOV,Consumer Durables,15914328.66,-0.33222591,,,159309,17.84,18,18.3,17.38,-1.21816168,-0.22,413784528,,-5.9774,1145,14.86139155,13.45215812,14.02044639,17.36009799,13.08663017,19,10.8,1.592513,19,9.66,60.14362657,22.12,8.12,19,9.39,65.33827618,53.725,2.800014,1.14595,40.48648132,0.98152178,204680.2,182727.03333333,202816.91666667,202434.5,1.8466,0,0,0,0,0,0,0,0,0,0,-0.16,-0.88888889,United States,218723000,4.56497,NYSE,16.2924253,12.34367224,Other Consumer Specialties,4.8,58.57777778,370,,,,,,,,,,,,,,,,,0.7895648,0.649922,419.2,0.80555768,29.83988355,2020-11-24,0.76597715,612197.37991266,16.059,11.5249,14.092,11.4922,13.37266667,17.456,12.3062,5.29344074,6.55066331,7.98696574,17.84,14.7165122,2842072.56,12.55520505,-17.93928243,-8.74680307,2021-04-01
TSQ,Consumer Services,10377128.3488,-0.3327787,,,3890,6.23,5.99,6.23,5.99,3.66056572,0.22,118234030.25000001,,-8.802,2836,5.53946726,5.32487604,5.35959642,6.03739595,5.16297931,6.27,4.5,1.2890339,6.27,4.5,32.8358209,10.34,3.54,7.32,4.21,40.31531532,14.35,3.54,0.24907143,44.53724178,0.22267183,19554.8,14710.1,14144.8,16591.07777778,-3.7641,0,0,0,0,0,0,0.24,4.0066778,0,0,0.24,4.0066778,United States,649100000,6.47674,NYSE,5.83807857,5.0513282,Broadcasting,0.89,36.62280702,160,Marubozu White,,,,,,,,,,,,,,,,0.6341937,0.953812,16.1303,0.44383985,14.94464945,2020-11-09,0.19352367,152118.47672779,5.812,4.83225,5.39,5.052675,5.151,6.094,5.0169,4.0066778,4.03277005,5.91132297,6.15,5.4911156,24234.7,11.0516934,-37.51253761,-24.30133657,2021-03-16
WPNNF,Electronic Technology,52342883.4718,-0.33333333,,,1000,0.0887,0.0897,0.0897,0.0887,-1.44444444,-0.0013,5488906.79,,-0.09612577,,0.08377278,,0.08286698,0.08841077,0.08381451,0.093,0.0653,0.8448194,0.3225,0.04505,-9.81189629,0.3695,0.04505,0.3695,0.04505,,0.3695,0.04505,0.00491,21.37583986,0.00960583,20214.8,42456.96666667,70681.45,60740.87777778,-0.1061674,-0.0013,-1.44444444,-0.0013,-1.44444444,-0.0013,-1.44444444,-0.0013,-1.44444444,-0.0013,-1.44444444,-0.001,-1.1148272,Canada,4828351.11360659,,OTC,0.0862159,0.09273989,Aerospace & Defense,0.0171,16.40419948,,Bearish Harami,,,,,,,,,,,,,,,,2.16343099,3.35865,,,10.875,2020-11-18,0.04655103,,0.08489,0.09252475,0.0827375,,0.080555,0.09006,0.0793148,1.46561443,7.62465191,10.04675791,0.08903333,0.08422242,88.7,4.23031727,,,
SNCR,Technology Services,35040682.05530001,-0.33557047,,,569152,3,2.97,3.04,2.9065,0.67114094,0.02,132317700,,-1.2592,1659,2.94789684,3.6797915,2.98733235,2.97463199,3.09202826,3.25,2.6,0.13121149,4.46,2.5734,-31.81818182,6.51,2.17,4.88,2.5734,6.38297872,54.05,2.17,0.16960714,16.50980502,0.17736867,498297.1,400078.03333333,429087.51666667,516181.14444444,-3.3599,0.01,0.33333333,0.01,0.33333333,0.01,0.33333333,0.01,0.33333333,0.01,0.33333333,0.03,1.01010101,United States,389593000,,NASDAQ,2.95149869,3.28085336,Internet Software/Services,0.19,7.91366906,53,,,,,,,,,,,,,,,,,1.74475111,2.50718,11.1571,0.40345307,9.09090909,2020-11-09,1.12029393,186105.48523207,2.923,3.41505,2.89,3.4288,2.92633333,2.978,3.0398,4.59315328,6.37296926,4.5718667,2.98216667,2.8958491,1707456,-0.66225166,-36.84210526,-33.92070485,2021-02-11
NTIP,Commercial Services,13063071.3395,-0.33557047,,,8844,2.91,2.97,2.97,2.9,-2.34899329,-0.07,69936321,,-0.0486,3,2.92301957,2.4674489,2.87523861,2.96632394,2.7765279,3.11,2.64,0.3069101,3.24,2.08,28.76106195,3.24,1.8,3.24,1.95,32.87671233,24,0.03,0.10476429,30.79472586,0.11325244,53160.4,24457.4,32890.31666667,33310.46666667,-0.0747,-0.05,-1.68918919,-0.0428,-1.44947169,-0.025,-0.85178876,-0.07,-2.34899329,-0.025,-0.85178876,-0.06,-2.02020202,United States,19490500,,NYSE ARCA,2.96190298,2.60453556,Miscellaneous Commercial Services,0.03,9.81132075,40,,,,,,,,,,,,,,,,,1.33865802,1.25753,,47.8237499,0.34482759,2020-11-12,0.16749461,1012333.33333333,2.97201,2.49297,2.927505,2.360062,2.86800333,2.982,2.79344,2.75862069,3.87586073,3.32414758,2.92666667,3.01795628,25736.04,-5.21172638,33.48623853,32.27272727,2021-03-19
CLBK,Finance,47475585.5,-0.33557047,,,129994,14.7,14.85,14.86,14.62,-1.34228188,-0.2,1594950000,32.57542632,0.4574,698,14.07621023,13.36249382,13.6845959,14.72761303,13.18516329,15.19,11.86,0.639229,15.19,10.27,35.60885609,17.34,10.27,15.19,10.27,4.62633452,17.73,10.27,0.41,27.12552936,0.43993846,178775,206226.3,219363.16666667,197440.98888889,0.4925,0,0,-0.09,-0.60851927,0,0,-0.2,-1.34228188,0,0,-0.15,-1.01010101,United States,2002400000,,NASDAQ,14.53744447,12.90939338,Savings Banks,0.75,15.7480315,4040,,,,,,,,,,,,,,,,,1.66224146,1.20303,758.893,5.10261224,2.1542738,2020-10-29,0.70780203,418931.23209169,14.647,12.27885,13.961,13.292475,13.52233333,14.724,12.7316,1.91518468,3.28878787,1.84679893,14.72666667,13.86866614,1910911.8,1.03092784,-13.2231405,-11.76470588,2021-02-04
BSAC,Finance,471098039.8599999,-0.3365115,17.73,100,101460,17.75,17.77,17.9,17.65,-0.448682,-0.08,8362290000.000001,13.26636905,1.344,11200,17.00050296,17.23517442,16.51464547,17.81708623,16.03655493,18.48,13.86,0.7722797,18.48,13.31,13.27377154,24.37,11.43,19.5,13.31,8.03408399,38.495154,4.23489,0.49019286,31.79020852,0.55260443,390942,696202.76666667,548478,507512.57777778,1.666,0.01,0.05636979,0.04,0.2258611,0.01,0.05636979,-0.08,-0.448682,0.01,0.05636979,-0.02,-0.11254924,Chile,22933900000,,NYSE,17.63336191,15.97812208,Regional Banks,0.1,19.93243243,12226,Spinning Top Black,,,,,,,,-0.1,-0.5608525,0,0,17.73,-0.5608525,17.73,17.73,1.862783,1.75443,2.37956,2.18704369,-0.83798883,2020-10-30,0.21155972,394912.55992255,17.903,15.671,16.7725,16.10935,16.11466667,17.824,15.2048,1.41643059,3.70263499,2.06438794,17.76666667,15.76718169,1800915,0,-23.06025141,-17.82407407,2021-02-01
TRC,Finance,24518461.7607,-0.33692722,,,48959,14.79,14.79,14.87,14.59,-0.33692722,-0.05,388043751,42.70503597,0.3489,106,14.58642122,14.73526279,14.5365889,14.7902207,14.49757463,15.22,13.44,0.7513184,16.04,13.44,2.49480249,16.66,12.12,16.04,13.44,3.57142857,61.858604,1.294474,0.44122143,15.42742294,0.41979757,65016.3,57209.16666667,79411.75,76231.2,0.4064,0,0,0.08,0.54384772,0,0,-0.07,-0.47106326,0,0,0,0,United States,394079000,118.92,NYSE,14.70514439,14.48442127,Real Estate Development,0.53,7.87746171,286,,,,,,,,,,,,,,,,,0.90012167,0.863848,,7.96663284,1.30136986,2020-11-03,0.74723748,467198.11320755,14.761,14.4986,14.398,14.33215,14.44,14.782,14.4636,1.91912269,2.81892184,2.32611541,14.75,14.46792991,724103.61,1.44032922,-7.44680851,-10.03649635,2021-03-04
GDO,Miscellaneous,14940193.186,-0.33707865,,,11401,17.8,17.74,17.8,17.74,0,0,265950000,,-0.2251,,17.37161954,16.90911532,17.2929209,17.67434754,17.21401535,17.8,16.33,0.7477639,17.8,16.33,2.89017341,18.42,11.1,17.8,15.91,9.60591133,23.75,11.1,0.18607143,28.04750965,0.23445645,25859.5,26945.03333333,26762.46666667,26597.76666667,2.2338,0,0,0,0,0,0,0.05,0.28169014,0,0,0.06,0.33821871,United States,,9.39988,NYSE,17.53707787,17.06124592,Investment Trusts/Mutual Funds,0.55,7.35826297,,,,,,,,,,,,,,,,,,0.96688474,,,31.37074818,2.89017341,2020-06-29,0.42268978,,17.525,17.167396,17.2435,16.500359,17.18033333,17.646,17.1326,0.33821871,1.43070222,0.62620032,17.78,17.19593483,202937.8,1.71428571,-2.35874931,1.48232611,
CMO,Finance,94375012.732,-0.33726813,,,210207,5.86,5.91,5.93,5.8,-1.18043845,-0.07,565379000,,-1.4729,14,5.68841216,5.99041566,5.66866205,5.86750992,5.68982095,6.13,5.06,2.6907716,6.37,5.06,-7.27848101,8.42,1.97,6.47,5.05,14.23001949,111.25,1.97,0.21928571,24.93281065,0.21195205,589876.3,625721.33333333,591463.15,572012.97777778,-0.6177,0.02,0.34246575,0.015,0.2566296,0,0,-0.07,-1.18043845,0.02,0.34246575,-0.05,-0.84602369,United States,8304110000.000001,46.8402,NYSE,5.78541431,5.74842641,Real Estate Investment Trusts,0.39,7.32600733,936,,,,,,,,,,,,,,,,,0.6818451,0.817977,7.05571,42.66294448,5.58558559,2020-10-28,0.33918524,16512571.42857143,5.797,5.8514,5.549,5.63,5.554,5.872,5.6586,2.24137931,3.85819688,3.2519474,5.86333333,5.53989211,1231813.02,3.16901408,-26.01010101,-24.67866324,2021-02-03
BLX,Finance,31078000,-0.33806626,,,129301,14.97,14.74,15.02,14.64,1.21703854,0.18,592851146.5500001,8.3796034,1.765,,14.21965636,13.87900373,13.95247261,14.81920288,13.57380716,15.2496,12.36,1.2097968,15.2496,11.6,18.80952381,22.71,7.7301,15.2496,10.55,24.64612823,58.25,2,0.55585714,19.55977633,0.53991708,146495.1,124751.4,117700.36666667,143659.06666667,2.1744,-0.05,-0.33288948,-0.005,-0.03338898,-0.05,-0.33288948,0.19,1.28552097,-0.05,-0.33288948,0.23,1.56037992,Panama,2537050000,,NYSE,14.59447522,13.21208774,Regional Banks,1.44,17.22787784,,,,,,,,,,,,,,,,,,0.57639898,0.469108,48.5157,2.68131226,6.62393162,2020-10-27,0.90226765,,14.63,12.6899,14.032,12.71725,13.846,14.846,13.3814,2.59562842,3.92095335,2.70754179,14.87666667,14.07257432,1935635.97,2.04498978,-29.98129093,-30.59805285,2021-02-12
UMPQ,Finance,218242314.325,-0.33829499,,,679577,14.57,14.73,14.73,14.4201,-1.42083897,-0.21,3208678250,,-7.222,3943,13.93428536,12.74760123,13.56715715,14.58511492,13.03870534,15.11,11.7,1.1351302,15.11,10.03,27.58318739,18.94,8.88,15.11,9.7038,24.10562181,30.66,5.5,0.44856429,26.85010992,0.53905427,1384581.9,1651673.23333333,1711959.5,1642219.78888889,1.607,0,0,0,0,0,0,0,0,0,0,-0.16,-1.0862186,United States,3701110000,,NASDAQ,14.37413495,12.48234683,Regional Banks,0.89,22.23154362,4419,,,,,,,,,,,,,,,,,0.75453243,0.895993,,2.24513163,4.25760286,2020-10-21,0.46788127,354887.14177023,14.4345,11.92445,13.83,11.899025,13.44783333,14.572,12.6508,2.4958218,3.715749,2.16333935,14.57336667,13.80636128,9901436.89,2.6056338,-17.68361582,-10.99572389,2021-01-27
GCI,Consumer Services,129316144.568,-0.33898305,3.06,16266,1155196,2.81,2.94,2.95,2.72,-4.74576271,-0.14,387664790,,-5.2234,21255,2.15342082,2.59039546,1.97313977,2.75672894,1.80717623,3.05,1.03,3.2477915,3.05,1.03,50.26737968,7.06,0.63,3.44,1.03,105.10948905,25.77,0.63,0.27042143,40.61094831,0.2364052,3479993.8,2093248.66666667,1812729.55,1931482.02222222,-1.7709,0,0,-0.01,-0.35587189,0,0,-0.01,-0.35587189,0,0,-0.13,-4.42176871,United States,1934800000,10.5275,NYSE,2.49805808,1.79060617,Publishing: Newspapers,1.13,121.25984252,4771,,,,,,,,,0,0,0,0,2.95,0,2.95,2.95,0.38775432,0.415831,,0.12077983,63.37209302,2020-11-03,0.32730566,87880.92213597,2.445,1.5999,1.943,1.8183815,1.76166667,2.784,1.6188,8.45588235,12.81175157,12.7372512,2.82666667,2.07345509,3246100.76,20.60085837,-55.95611285,-55.81761006,2021-03-04
GCV,Miscellaneous,18167798.374,-0.33955857,,,77672,5.86,5.87,5.93,5.8,-0.50933786,-0.03,110291000,13.36206897,0.4408,,5.68159824,5.38044137,5.62113041,5.85851467,5.55533235,5.98,5.16,1.2727262,5.98,5.1501,4.64285714,6.13,3.2,5.98,4.86,9.53271028,11.9,2.61,0.11369286,22.91279472,0.11713135,45778.2,42146,38775.05,34963.06666667,1.3222,0,0,-0.03,-0.50933786,0,0,-0.03,-0.50933786,0,0,-0.01,-0.17035775,United States,,5.44686,NYSE,5.78961832,5.46068729,Investment Trusts/Mutual Funds,0.31,10.98484848,,Spinning Top Black,,,,,,,,,,,,,,,,1.03754175,,23.7393,9.72136777,3.5335689,2020-09-04,1.66652005,,5.8,5.48022,5.6025,5.201133,5.54833333,5.878,5.498304,2.24137931,2.1504112,1.93084312,5.86333333,5.63823595,455157.92,1.73611111,0.17094017,1.38408304,
THR,Producer Manufacturing,32440840.294,-0.33990483,,,74043,14.54,14.66,14.66,14.32,-1.15567641,-0.17,482444470,,-0.0204,1335,13.08177913,14.7876547,12.7015721,14.36376078,12.48283918,14.96,9.98,1.1485075,14.96,9.98,9.15915916,27.43,9.98,17.54,9.98,1.82072829,29.06,9.98,0.75123571,27.85772642,0.68065741,195542.3,158901.93333333,174894.31666667,164003.24444444,0.3644,-0.06,-0.4109589,-0.06,-0.4109589,-0.06,-0.4109589,-0.17,-1.15567641,-0.06,-0.4109589,-0.12,-0.81855389,United States,510535000,10.2753,NYSE,13.83980916,12.95310924,Electrical Products,2.78,40.61895551,15,,,,,,,,,,,,,,,,,1.3976672,1.03876,8.34378,1.5750872,15.76433121,2020-11-05,0.35099138,287255.43071161,13.885,12.7024,12.5625,14.09285,12.14433333,14.408,11.8824,2.72346369,5.59625441,4.61108772,14.50666667,12.75394056,1076585.22,9.98487141,-45.74626866,-44.58841463,2021-02-11
ASYS,Producer Manufacturing,11475979.0328,-0.34129693,,,8941,5.91,5.84,5.9548,5.84,0.85324232,0.05,83113512,,-0.3394,296,5.69673113,5.39441348,5.65848522,5.81935165,5.59123906,6.3,5.1,0.722704,6.45,4.85,6.10412926,7.96,3.55,6.45,4.71,13.00191205,30.8,0.65625,0.31405,19.72846411,0.30138701,36341.4,27332.26666667,31772.81666667,41515.22222222,-0.3395,0,0,-0.01,-0.16891892,0,0,-0.02,-0.33726813,0,0,0.07,1.19863014,United States,34010300,67.7979,NASDAQ,5.76785715,5.46021208,Industrial Machinery,0.48,17.02970297,374,,,,,,,,,,,,,,,,,1.01093221,0.843594,,1.25788186,1.37221269,2020-11-19,0.24299233,221158.78378378,5.847,5.3915,5.569,5.11935,5.67333333,5.754,5.5884,1.96575342,5.56698912,5.69361093,5.9016,5.66883019,52841.31,-4.05844156,-17.45810056,-1.17056856,2021-02-11
